Mar-01-2021,117.4
Feb-24-2021,120.2
Feb-25-2021,120.2
Feb-26-2021,120.0
Feb-27-2021,119.6
Jan-01-2021,115.8
Jan-04-2021,115.8
Jan-08-2021,115.8
Jan-15-2021,115.8
Feb-12-2021,117.5
Feb-03-2021,118.0
Mar-08-2021,108.4
Jan-12-2021,108.3
